Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2015-04-02 00:00:00+00:00,31.25749969482422,31.389999389648438,31.047500610351562,31.329999923706055,28.0181941986084,128880400.0,AAPL
2015-04-06 00:00:00+00:00,31.11750030517578,31.877500534057617,31.082500457763672,31.837499618530273,28.4720516204834,148776000.0,AAPL
2015-04-07 00:00:00+00:00,31.90999984741211,32.029998779296875,31.4950008392334,31.502500534057617,28.17246437072754,140049200.0,AAPL
2015-04-08 00:00:00+00:00,31.462499618530273,31.600000381469727,31.24250030517578,31.399999618530273,28.080795288085938,149316800.0,AAPL
2015-04-09 00:00:00+00:00,31.462499618530273,31.645000457763672,31.165000915527344,31.639999389648438,28.295427322387695,129936000.0,AAPL
2015-04-10 00:00:00+00:00,31.487499237060547,31.802499771118164,31.315000534057617,31.774999618530273,28.416156768798828,160752000.0,AAPL
2015-04-13 00:00:00+00:00,32.092498779296875,32.14250183105469,31.65250015258789,31.712499618530273,28.36026382446289,145460400.0,AAPL
2015-04-14 00:00:00+00:00,31.75,31.822500228881836,31.477500915527344,31.575000762939453,28.2372989654541,102098400.0,AAPL
2015-04-15 00:00:00+00:00,31.602500915527344,31.782499313354492,31.502500534057617,31.69499969482422,28.3446102142334,115881600.0,AAPL
2015-04-16 00:00:00+00:00,31.56999969482422,31.774999618530273,31.52750015258789,31.542499542236328,28.208232879638672,113476000.0,AAPL
2015-04-17 00:00:00+00:00,31.387500762939453,31.53499984741211,31.114999771118164,31.1875,27.89076042175293,207828000.0,AAPL
2015-04-20 00:00:00+00:00,31.392499923706055,32.029998779296875,31.292499542236328,31.899999618530273,28.527942657470703,188217200.0,AAPL
2015-04-21 00:00:00+00:00,32.025001525878906,32.04999923706055,31.667499542236328,31.727500915527344,28.373680114746094,129740400.0,AAPL
2015-04-22 00:00:00+00:00,31.747499465942383,32.217498779296875,31.579999923706055,32.154998779296875,28.75598907470703,150618000.0,AAPL
2015-04-23 00:00:00+00:00,32.07500076293945,32.60499954223633,32.03499984741211,32.41749954223633,28.990739822387695,183083600.0,AAPL
2015-04-24 00:00:00+00:00,32.622501373291016,32.657501220703125,32.307498931884766,32.56999969482422,29.127120971679688,178103600.0,AAPL
2015-04-27 00:00:00+00:00,33.07749938964844,33.282501220703125,32.787498474121094,33.162498474121094,29.656993865966797,387816800.0,AAPL
2015-04-28 00:00:00+00:00,33.6150016784668,33.6349983215332,32.39250183105469,32.63999938964844,29.189720153808594,475696000.0,AAPL
2015-04-29 00:00:00+00:00,32.540000915527344,32.897499084472656,32.07500076293945,32.15999984741211,28.760459899902344,253544400.0,AAPL
2015-04-30 00:00:00+00:00,32.15999984741211,32.15999984741211,31.145000457763672,31.287500381469727,27.980182647705078,332781600.0,AAPL
2015-05-01 00:00:00+00:00,31.524999618530273,32.532501220703125,31.325000762939453,32.23749923706055,28.829769134521484,234050400.0,AAPL
2015-05-04 00:00:00+00:00,32.375,32.64250183105469,32.064998626708984,32.17499923706055,28.773874282836914,203953200.0,AAPL
2015-05-05 00:00:00+00:00,32.037498474121094,32.11249923706055,31.44499969482422,31.450000762939453,28.12551498413086,197085600.0,AAPL
2015-05-06 00:00:00+00:00,31.639999389648438,31.6875,30.84000015258789,31.252500534057617,27.948888778686523,288564000.0,AAPL
2015-05-07 00:00:00+00:00,31.1924991607666,31.520000457763672,31.0049991607666,31.315000534057617,28.121761322021484,175763600.0,AAPL
2015-05-08 00:00:00+00:00,31.670000076293945,31.905000686645508,31.52750015258789,31.905000686645508,28.651601791381836,222201600.0,AAPL
2015-05-11 00:00:00+00:00,31.84749984741211,31.889999389648438,31.407499313354492,31.579999923706055,28.359731674194336,168143200.0,AAPL
2015-05-12 00:00:00+00:00,31.399999618530273,31.719999313354492,31.204999923706055,31.467500686645508,28.258708953857422,192640000.0,AAPL
2015-05-13 00:00:00+00:00,31.537500381469727,31.797500610351562,31.467500686645508,31.502500534057617,28.290142059326172,138776800.0,AAPL
2015-05-14 00:00:00+00:00,31.852500915527344,32.23749923706055,31.790000915527344,32.23749923706055,28.9501895904541,180814000.0,AAPL
2015-05-15 00:00:00+00:00,32.26750183105469,32.372501373291016,32.0525016784668,32.192501068115234,28.909780502319336,152832000.0,AAPL
2015-05-18 00:00:00+00:00,32.095001220703125,32.68000030517578,32.09000015258789,32.54750061035156,29.22858238220215,203531600.0,AAPL
2015-05-19 00:00:00+00:00,32.67250061035156,32.720001220703125,32.40999984741211,32.51750183105469,29.201642990112305,178532800.0,AAPL
2015-05-20 00:00:00+00:00,32.5,32.744998931884766,32.334999084472656,32.51499938964844,29.199390411376953,145819600.0,AAPL
2015-05-21 00:00:00+00:00,32.51750183105469,32.907501220703125,32.45750045776367,32.84749984741211,29.49798583984375,158921600.0,AAPL
2015-05-22 00:00:00+00:00,32.900001525878906,33.24250030517578,32.849998474121094,33.1349983215332,29.756166458129883,182384000.0,AAPL
2015-05-26 00:00:00+00:00,33.150001525878906,33.227500915527344,32.279998779296875,32.404998779296875,29.100610733032227,282790400.0,AAPL
2015-05-27 00:00:00+00:00,32.584999084472656,33.064998626708984,32.51250076293945,33.0099983215332,29.643909454345703,183332800.0,AAPL
2015-05-28 00:00:00+00:00,32.96500015258789,32.98749923706055,32.775001525878906,32.94499969482422,29.585546493530273,122933200.0,AAPL
2015-05-29 00:00:00+00:00,32.807498931884766,32.86249923706055,32.474998474121094,32.56999969482422,29.24878692626953,203538000.0,AAPL
2015-06-01 00:00:00+00:00,32.56999969482422,32.84749984741211,32.51250076293945,32.6349983215332,29.30714988708496,128451200.0,AAPL
2015-06-02 00:00:00+00:00,32.46500015258789,32.665000915527344,32.33000183105469,32.4900016784668,29.17694664001465,134670400.0,AAPL
2015-06-03 00:00:00+00:00,32.665000915527344,32.73500061035156,32.474998474121094,32.529998779296875,29.212860107421875,123934000.0,AAPL
2015-06-04 00:00:00+00:00,32.39500045776367,32.64500045776367,32.227500915527344,32.34000015258789,29.042238235473633,153800400.0,AAPL
2015-06-05 00:00:00+00:00,32.375,32.42250061035156,32.09000015258789,32.162498474121094,28.882841110229492,142507200.0,AAPL
2015-06-08 00:00:00+00:00,32.224998474121094,32.3025016784668,31.707500457763672,31.950000762939453,28.6920108795166,210699200.0,AAPL
2015-06-09 00:00:00+00:00,31.674999237060547,32.02000045776367,31.405000686645508,31.854999542236328,28.606693267822266,224301600.0,AAPL
2015-06-10 00:00:00+00:00,31.979999542236328,32.334999084472656,31.962499618530273,32.220001220703125,28.934473037719727,156349200.0,AAPL
2015-06-11 00:00:00+00:00,32.29499816894531,32.54499816894531,32.119998931884766,32.147499084472656,28.869369506835938,141563600.0,AAPL
2015-06-12 00:00:00+00:00,32.04750061035156,32.08250045776367,31.77750015258789,31.792499542236328,28.55056381225586,147544800.0,AAPL
2015-06-15 00:00:00+00:00,31.524999618530273,31.809999465942383,31.427499771118164,31.729999542236328,28.494441986083984,175955600.0,AAPL
2015-06-16 00:00:00+00:00,31.75749969482422,31.962499618530273,31.592500686645508,31.899999618530273,28.647104263305664,125976400.0,AAPL
2015-06-17 00:00:00+00:00,31.93000030517578,31.969999313354492,31.684999465942383,31.825000762939453,28.579755783081055,131672400.0,AAPL
2015-06-18 00:00:00+00:00,31.8075008392334,32.07749938964844,31.80500030517578,31.969999313354492,28.7099666595459,141628800.0,AAPL
2015-06-19 00:00:00+00:00,31.927499771118164,31.954999923706055,31.600000381469727,31.649999618530273,28.422603607177734,218867600.0,AAPL
2015-06-22 00:00:00+00:00,31.872499465942383,32.01499938964844,31.770000457763672,31.90250015258789,28.649351119995117,136157200.0,AAPL
2015-06-23 00:00:00+00:00,31.8700008392334,31.90250015258789,31.719999313354492,31.75749969482422,28.519132614135742,121075600.0,AAPL
2015-06-24 00:00:00+00:00,31.802499771118164,32.45000076293945,31.780000686645508,32.02750015258789,28.76160430908203,221123600.0,AAPL
2015-06-25 00:00:00+00:00,32.21500015258789,32.29999923706055,31.875,31.875,28.624656677246094,127752400.0,AAPL
2015-06-26 00:00:00+00:00,31.917499542236328,31.997499465942383,31.627500534057617,31.6875,28.45627784729004,176267200.0,AAPL
2015-06-29 00:00:00+00:00,31.364999771118164,31.61750030517578,31.1200008392334,31.13249969482422,27.957866668701172,196645600.0,AAPL
2015-06-30 00:00:00+00:00,31.392499923706055,31.530000686645508,31.21500015258789,31.357500076293945,28.159931182861328,177482800.0,AAPL
2015-07-01 00:00:00+00:00,31.725000381469727,31.735000610351562,31.497499465942383,31.649999618530273,28.422603607177734,120955200.0,AAPL
2015-07-02 00:00:00+00:00,31.607500076293945,31.672500610351562,31.4424991607666,31.610000610351562,28.386676788330078,108844000.0,AAPL
2015-07-06 00:00:00+00:00,31.235000610351562,31.5575008392334,31.212499618530273,31.5,28.28789520263672,112241600.0,AAPL
2015-07-07 00:00:00+00:00,31.47249984741211,31.537500381469727,30.9424991607666,31.422500610351562,28.218297958374023,187787200.0,AAPL
2015-07-08 00:00:00+00:00,31.1200008392334,31.15999984741211,30.635000228881836,30.642499923706055,27.51783561706543,243046400.0,AAPL
2015-07-09 00:00:00+00:00,30.962499618530273,31.014999389648438,29.80500030517578,30.017499923706055,26.956573486328125,314380000.0,AAPL
2015-07-10 00:00:00+00:00,30.485000610351562,30.962499618530273,30.302499771118164,30.81999969482422,27.67723274230957,245418000.0,AAPL
2015-07-13 00:00:00+00:00,31.25749969482422,31.440000534057617,31.079999923706055,31.415000915527344,28.21156120300293,165762000.0,AAPL
2015-07-14 00:00:00+00:00,31.510000228881836,31.592500686645508,31.260000228881836,31.40250015258789,28.200342178344727,127072400.0,AAPL
2015-07-15 00:00:00+00:00,31.43000030517578,31.787500381469727,31.395000457763672,31.704999923706055,28.471988677978516,134596800.0,AAPL
2015-07-16 00:00:00+00:00,31.934999465942383,32.14250183105469,31.837499618530273,32.127498626708984,28.85140609741211,144889600.0,AAPL
2015-07-17 00:00:00+00:00,32.27000045776367,32.404998779296875,32.07749938964844,32.404998779296875,29.100610733032227,184658800.0,AAPL
2015-07-20 00:00:00+00:00,32.74250030517578,33.24250030517578,32.67499923706055,33.01750183105469,29.650650024414062,235600800.0,AAPL
2015-07-21 00:00:00+00:00,33.212501525878906,33.22999954223633,32.58000183105469,32.6875,29.354305267333984,307025600.0,AAPL
2015-07-22 00:00:00+00:00,30.497499465942383,31.375,30.497499465942383,31.30500030517578,28.112777709960938,461802400.0,AAPL
2015-07-23 00:00:00+00:00,31.549999237060547,31.772499084472656,31.264999389648438,31.290000915527344,28.099308013916016,203998000.0,AAPL
2015-07-24 00:00:00+00:00,31.329999923706055,31.434999465942383,30.975000381469727,31.125,27.951133728027344,168649200.0,AAPL
2015-07-27 00:00:00+00:00,30.772499084472656,30.90250015258789,30.530000686645508,30.6924991607666,27.5627384185791,177822000.0,AAPL
2015-07-28 00:00:00+00:00,30.844999313354492,30.977500915527344,30.637500762939453,30.844999313354492,27.699687957763672,134472400.0,AAPL
2015-07-29 00:00:00+00:00,30.787500381469727,30.875,30.5674991607666,30.747499465942383,27.61212730407715,148046800.0,AAPL
2015-07-30 00:00:00+00:00,30.579999923706055,30.642499923706055,30.427499771118164,30.592500686645508,27.472930908203125,134513200.0,AAPL
2015-07-31 00:00:00+00:00,30.649999618530273,30.65999984741211,30.227500915527344,30.325000762939453,27.23271369934082,171540000.0,AAPL
2015-08-03 00:00:00+00:00,30.375,30.642499923706055,29.3799991607666,29.610000610351562,26.590618133544922,279904000.0,AAPL
2015-08-04 00:00:00+00:00,29.354999542236328,29.424999237060547,28.3125,28.65999984741211,25.73749351501465,496554400.0,AAPL
2015-08-05 00:00:00+00:00,28.237499237060547,29.360000610351562,28.024999618530273,28.850000381469727,25.90812110900879,397250400.0,AAPL
2015-08-06 00:00:00+00:00,28.99250030517578,29.125,28.530000686645508,28.782499313354492,25.964500427246094,211612000.0,AAPL
2015-08-07 00:00:00+00:00,28.645000457763672,29.0625,28.625,28.8799991607666,26.05245018005371,154681600.0,AAPL
2015-08-10 00:00:00+00:00,29.13249969482422,29.997499465942383,29.13249969482422,29.93000030517578,26.999656677246094,219806400.0,AAPL
2015-08-11 00:00:00+00:00,29.452499389648438,29.545000076293945,28.332500457763672,28.372499465942383,25.594642639160156,388331200.0,AAPL
2015-08-12 00:00:00+00:00,28.13249969482422,28.854999542236328,27.407499313354492,28.809999465942383,25.989309310913086,404870000.0,AAPL
2015-08-13 00:00:00+00:00,29.010000228881836,29.100000381469727,28.635000228881836,28.787500381469727,25.969005584716797,194143200.0,AAPL
2015-08-14 00:00:00+00:00,28.579999923706055,29.077499389648438,28.502500534057617,28.989999771118164,26.15168571472168,171718000.0,AAPL
2015-08-17 00:00:00+00:00,29.010000228881836,29.412500381469727,28.875,29.290000915527344,26.422311782836914,163538800.0,AAPL
2015-08-18 00:00:00+00:00,29.107500076293945,29.360000610351562,29.002500534057617,29.125,26.27346420288086,138242800.0,AAPL
2015-08-19 00:00:00+00:00,29.024999618530273,29.1299991607666,28.670000076293945,28.752500534057617,25.937437057495117,193146000.0,AAPL
2015-08-20 00:00:00+00:00,28.520000457763672,28.587499618530273,27.907499313354492,28.162500381469727,25.40519905090332,274006400.0,AAPL
2015-08-21 00:00:00+00:00,27.607500076293945,27.975000381469727,26.412500381469727,26.440000534057617,23.851343154907227,513102000.0,AAPL
2015-08-24 00:00:00+00:00,23.717500686645508,27.200000762939453,23.0,25.780000686645508,23.255966186523438,648825200.0,AAPL
2015-08-25 00:00:00+00:00,27.77750015258789,27.77750015258789,25.875,25.934999465942383,23.395790100097656,414406400.0,AAPL
2015-08-26 00:00:00+00:00,26.772499084472656,27.47249984741211,26.262500762939453,27.422500610351562,24.737651824951172,387098400.0,AAPL
2015-08-27 00:00:00+00:00,28.0575008392334,28.309999465942383,27.5049991607666,28.229999542236328,25.46609115600586,338464400.0,AAPL
2015-08-28 00:00:00+00:00,28.042499542236328,28.327499389648438,27.885000228881836,28.322500228881836,25.549537658691406,212657600.0,AAPL
2015-08-31 00:00:00+00:00,28.00749969482422,28.63249969482422,28.0,28.190000534057617,25.43001365661621,224917200.0,AAPL
2015-09-01 00:00:00+00:00,27.537500381469727,27.969999313354492,26.84000015258789,26.93000030517578,24.293376922607422,307383600.0,AAPL
2015-09-02 00:00:00+00:00,27.5575008392334,28.084999084472656,27.282499313354492,28.084999084472656,25.33528709411621,247555200.0,AAPL
2015-09-03 00:00:00+00:00,28.122499465942383,28.19499969482422,27.510000228881836,27.592500686645508,24.89100456237793,212935600.0,AAPL
2015-09-04 00:00:00+00:00,27.24250030517578,27.612499237060547,27.127500534057617,27.3174991607666,24.642932891845703,199985200.0,AAPL
2015-09-08 00:00:00+00:00,27.9375,28.139999389648438,27.579999923706055,28.077499389648438,25.328521728515625,219374400.0,AAPL
2015-09-09 00:00:00+00:00,28.440000534057617,28.5049991607666,27.4424991607666,27.537500381469727,24.84139633178711,340043200.0,AAPL
2015-09-10 00:00:00+00:00,27.5674991607666,28.31999969482422,27.475000381469727,28.142499923706055,25.387165069580078,251571200.0,AAPL
2015-09-11 00:00:00+00:00,27.947500228881836,28.552499771118164,27.940000534057617,28.552499771118164,25.75701904296875,199662000.0,AAPL
2015-09-14 00:00:00+00:00,29.145000457763672,29.22249984741211,28.71500015258789,28.827499389648438,26.005090713500977,233453600.0,AAPL
2015-09-15 00:00:00+00:00,28.982500076293945,29.13249969482422,28.604999542236328,29.06999969482422,26.22385597229004,173364800.0,AAPL
2015-09-16 00:00:00+00:00,29.0625,29.135000228881836,28.860000610351562,29.102500915527344,26.253171920776367,148694000.0,AAPL
2015-09-17 00:00:00+00:00,28.915000915527344,29.122499465942383,28.43000030517578,28.479999542236328,25.691614151000977,256450400.0,AAPL
2015-09-18 00:00:00+00:00,28.052499771118164,28.575000762939453,27.967500686645508,28.362499237060547,25.58562469482422,297141200.0,AAPL
2015-09-21 00:00:00+00:00,28.417499542236328,28.842500686645508,28.415000915527344,28.802499771118164,25.982540130615234,200888000.0,AAPL
2015-09-22 00:00:00+00:00,28.344999313354492,28.545000076293945,28.1299991607666,28.350000381469727,25.57434844970703,201384800.0,AAPL
2015-09-23 00:00:00+00:00,28.407499313354492,28.68000030517578,28.325000762939453,28.579999923706055,25.78182601928711,143026800.0,AAPL
2015-09-24 00:00:00+00:00,28.3125,28.875,28.092500686645508,28.75,25.935184478759766,200878000.0,AAPL
2015-09-25 00:00:00+00:00,29.110000610351562,29.172500610351562,28.5049991607666,28.677499771118164,25.869779586791992,224607600.0,AAPL
2015-09-28 00:00:00+00:00,28.462499618530273,28.642499923706055,28.110000610351562,28.110000610351562,25.35784339904785,208436000.0,AAPL
2015-09-29 00:00:00+00:00,28.207500457763672,28.377500534057617,26.96500015258789,27.264999389648438,24.59556770324707,293461600.0,AAPL
2015-09-30 00:00:00+00:00,27.542499542236328,27.885000228881836,27.1825008392334,27.575000762939453,24.87522315979004,265892000.0,AAPL
2015-10-01 00:00:00+00:00,27.267499923706055,27.405000686645508,26.827499389648438,27.395000457763672,24.71284294128418,255716400.0,AAPL
2015-10-02 00:00:00+00:00,27.002500534057617,27.752500534057617,26.887500762939453,27.594999313354492,24.893253326416016,232079200.0,AAPL
2015-10-05 00:00:00+00:00,27.469999313354492,27.842500686645508,27.267499923706055,27.69499969482422,24.983474731445312,208258800.0,AAPL
2015-10-06 00:00:00+00:00,27.657499313354492,27.934999465942383,27.4424991607666,27.827499389648438,25.103002548217773,192787200.0,AAPL
2015-10-07 00:00:00+00:00,27.934999465942383,27.9424991607666,27.352500915527344,27.69499969482422,24.983474731445312,187062400.0,AAPL
2015-10-08 00:00:00+00:00,27.547500610351562,27.547500610351562,27.052499771118164,27.375,24.694805145263672,247918400.0,AAPL
2015-10-09 00:00:00+00:00,27.5,28.06999969482422,27.372499465942383,28.030000686645508,25.28567886352539,211064400.0,AAPL
2015-10-12 00:00:00+00:00,28.1825008392334,28.1875,27.860000610351562,27.899999618530273,25.16839599609375,121868800.0,AAPL
2015-10-13 00:00:00+00:00,27.704999923706055,28.112499237060547,27.670000076293945,27.947500228881836,25.21124839782715,132197200.0,AAPL
2015-10-14 00:00:00+00:00,27.822500228881836,27.8799991607666,27.389999389648438,27.552499771118164,24.85492706298828,177849600.0,AAPL
2015-10-15 00:00:00+00:00,27.732500076293945,28.024999618530273,27.622499465942383,27.96500015258789,25.22703742980957,150694000.0,AAPL
2015-10-16 00:00:00+00:00,27.94499969482422,28.0,27.63249969482422,27.760000228881836,25.042110443115234,156930400.0,AAPL
2015-10-19 00:00:00+00:00,27.700000762939453,27.9375,27.52750015258789,27.9325008392334,25.197721481323242,119036800.0,AAPL
2015-10-20 00:00:00+00:00,27.834999084472656,28.542499542236328,27.704999923706055,28.4424991607666,25.65778923034668,195871200.0,AAPL
2015-10-21 00:00:00+00:00,28.5,28.895000457763672,28.424999237060547,28.440000534057617,25.655534744262695,167180800.0,AAPL
2015-10-22 00:00:00+00:00,28.582500457763672,28.875,28.524999618530273,28.875,26.047950744628906,166616400.0,AAPL
2015-10-23 00:00:00+00:00,29.174999237060547,29.8075008392334,29.082500457763672,29.770000457763672,26.85531997680664,237467600.0,AAPL
2015-10-26 00:00:00+00:00,29.520000457763672,29.532499313354492,28.729999542236328,28.81999969482422,25.99832534790039,265335200.0,AAPL
2015-10-27 00:00:00+00:00,28.850000381469727,29.135000228881836,28.497499465942383,28.637500762939453,25.833698272705078,279537600.0,AAPL
2015-10-28 00:00:00+00:00,29.232500076293945,29.825000762939453,29.014999389648438,29.8174991607666,26.898160934448242,342205600.0,AAPL
2015-10-29 00:00:00+00:00,29.674999237060547,30.172500610351562,29.5674991607666,30.13249969482422,27.18232536315918,204909200.0,AAPL
2015-10-30 00:00:00+00:00,30.247499465942383,30.30500030517578,29.862499237060547,29.875,26.950044631958008,197461200.0,AAPL
2015-11-02 00:00:00+00:00,30.200000762939453,30.34000015258789,29.90250015258789,30.295000076293945,27.328914642333984,128813200.0,AAPL
2015-11-03 00:00:00+00:00,30.197500228881836,30.872499465942383,30.174999237060547,30.642499923706055,27.642393112182617,182076000.0,AAPL
2015-11-04 00:00:00+00:00,30.782499313354492,30.954999923706055,30.405000686645508,30.5,27.513839721679688,179544400.0,AAPL
2015-11-05 00:00:00+00:00,30.462499618530273,30.672500610351562,30.045000076293945,30.229999542236328,27.38701057434082,158210800.0,AAPL
2015-11-06 00:00:00+00:00,30.27750015258789,30.452499389648438,30.155000686645508,30.264999389648438,27.418716430664062,132169200.0,AAPL
2015-11-09 00:00:00+00:00,30.239999771118164,30.452499389648438,30.012500762939453,30.142499923706055,27.307741165161133,135485600.0,AAPL
2015-11-10 00:00:00+00:00,29.225000381469727,29.517499923706055,29.014999389648438,29.1924991607666,26.447086334228516,236511600.0,AAPL
2015-11-11 00:00:00+00:00,29.092500686645508,29.354999542236328,28.802499771118164,29.02750015258789,26.297597885131836,180872000.0,AAPL
2015-11-12 00:00:00+00:00,29.065000534057617,29.204999923706055,28.912500381469727,28.93000030517578,26.209266662597656,130102400.0,AAPL
2015-11-13 00:00:00+00:00,28.799999237060547,28.892499923706055,28.0674991607666,28.084999084472656,25.443735122680664,183249600.0,AAPL
2015-11-16 00:00:00+00:00,27.844999313354492,28.559999465942383,27.75,28.545000076293945,25.860471725463867,152426800.0,AAPL
2015-11-17 00:00:00+00:00,28.729999542236328,28.762500762939453,28.329999923706055,28.422500610351562,25.749496459960938,110467600.0,AAPL
2015-11-18 00:00:00+00:00,28.940000534057617,29.372499465942383,28.875,29.322500228881836,26.564857482910156,186698800.0,AAPL
2015-11-19 00:00:00+00:00,29.40999984741211,29.9375,29.190000534057617,29.69499969482422,26.902332305908203,173183200.0,AAPL
2015-11-20 00:00:00+00:00,29.799999237060547,29.979999542236328,29.712499618530273,29.825000762939453,27.020099639892578,137148400.0,AAPL
2015-11-23 00:00:00+00:00,29.8174991607666,29.9325008392334,29.334999084472656,29.4375,26.66904640197754,129930000.0,AAPL
2015-11-24 00:00:00+00:00,29.332500457763672,29.837499618530273,29.280000686645508,29.719999313354492,26.924978256225586,171212800.0,AAPL
2015-11-25 00:00:00+00:00,29.802499771118164,29.8075008392334,29.479999542236328,29.50749969482422,26.732463836669922,85553200.0,AAPL
